notebook,zone,archived,cell_index,section,title,xlabel,ylabel,recipe,gallery_category,gallery_chart,has_fit,has_log_axis,is_grid,color_by_third_var,rendered_png_outputs
notebooks/analysis/meteorology/hips_two_problem_decomposition.ipynb,notebooks/analysis,False,4,Section 1: Cross-Site Comparison,HIPS BC vs FTIR EC Across All Sites\n,FTIR EC (\u00b5g/m\u00b3),HIPS BC (\u00b5g/m\u00b3),plot+scatter,correlation,Bubble,True,False,False,True,0
notebooks/analysis/meteorology/hips_two_problem_decomposition.ipynb,notebooks/analysis,False,6,Section 2: Baseline Subtraction — Fixing Problem 1,{site_name.replace(,FTIR EC,HIPS BC (\u00b5g/m\u00b3),plot+scatter,correlation,Bubble,True,False,True,True,0
notebooks/analysis/meteorology/hips_two_problem_decomposition.ipynb,notebooks/analysis,False,8,Section 3: Filter Loading / Saturation Hypothesis,"Does Slope Depend on EC Level?\n(sliding window, n=40)",FTIR EC Window Center (\u00b5g/m\u00b3),Local Regression Slope,fill_between+plot+scatter,correlation,Bubble,True,False,False,True,0
notebooks/analysis/meteorology/hips_two_problem_decomposition.ipynb,notebooks/analysis,False,9,Section 3: Filter Loading / Saturation Hypothesis,Non-Linearity Test: Does HIPS Saturate at High Loading?\n,FTIR EC (\u00b5g/m\u00b3),HIPS BC (\u00b5g/m\u00b3),plot+scatter,correlation,Bubble,True,False,False,True,0
notebooks/analysis/meteorology/hips_two_problem_decomposition.ipynb,notebooks/analysis,False,11,Section 4: Two-Parameter Correction,{site_name.replace(,FTIR EC (\u00b5g/m\u00b3),HIPS BC (\u00b5g/m\u00b3),plot+scatter,correlation,Bubble,True,False,True,True,0
notebooks/analysis/meteorology/hips_two_problem_decomposition.ipynb,notebooks/analysis,False,13,Section 5: Validation — Does Corrected HIPS Agree Better with Aethalometer?,{site_name.replace(,Aeth IR BCc (\u00b5g/m\u00b3),HIPS BC (\u00b5g/m\u00b3),plot+scatter,correlation,Bubble,True,False,True,True,0
notebooks/analysis/meteorology/map.ipynb,notebooks/analysis,False,0,,Central Africa — Ethiopia & Addis Ababa Highlighted,Longitude,Latitude,imshow+plot,correlation,Heatmap,False,False,False,False,1
notebooks/analysis/meteorology/meteorology_revisions.ipynb,notebooks/analysis,False,8,Revision 1: Wind Rose Revisions,,,,bar,ranking,Barplot,False,False,False,False,0
notebooks/analysis/meteorology/meteorology_revisions.ipynb,notebooks/analysis,False,13,Revision 2: RH Threshold Analysis (40 % and 50 %),BC/EC Measurement Agreement: RH \u2264 {rh_thresh}% (n={n_low}) vs ,,RH {label_rh}\n{y_label},plot+scatter,correlation,Bubble,True,False,True,True,0
notebooks/analysis/meteorology/meteorology_revisions.ipynb,notebooks/analysis,False,16,Revision 2C: Expanded RH Threshold Sweep,"RH Threshold Sweep: Slopes, Distance from Ideal (1:1), and Sample Split",RH Threshold (%),R$^2$ (dashed),bar+fill_between+plot,evolution,Area chart,True,False,True,False,0
notebooks/analysis/meteorology/meteorology_revisions.ipynb,notebooks/analysis,False,18,Revision 2C: Expanded RH Threshold Sweep,Slope Divergence vs RH Threshold — Identifying Optimal Split Point,RH Threshold (%),|Slope$_{low}$ - Slope$_{high}$|,plot,evolution,Timeseries,False,False,False,False,0
notebooks/analysis/meteorology/meteorology_revisions.ipynb,notebooks/analysis,False,19,Revision 2C: Expanded RH Threshold Sweep,BC/EC Agreement at Optimal RH Thresholds\n({thresh_str}),,{rh_cat.upper()}-RH\n{y_label},plot+scatter,correlation,Bubble,True,False,True,True,0
notebooks/analysis/meteorology/meteorology_revisions.ipynb,notebooks/analysis,False,20,Revision 2C: Expanded RH Threshold Sweep,Season-Stratified RH Threshold Sweep\n,RH Threshold (%),Slope,plot,evolution,Timeseries,True,False,True,False,0
notebooks/analysis/meteorology/meteorology_revisions.ipynb,notebooks/analysis,False,23,Revision 3: Temperature Analysis (Biomass Burning Focus),Temperature vs Biomass Burning Source Concentration\n(zero-concentration points excluded),,,plot+scatter,correlation,Bubble,True,False,True,True,0
notebooks/analysis/meteorology/meteorology_revisions.ipynb,notebooks/analysis,False,25,Revision 4: Relative Humidity × Season × Biomass Burning,Biomass Burning Concentration vs Relative Humidity by Season,Daily Mean RH (%),{conc_label} (\u00b5g/m\u00b3),plot+scatter,correlation,Bubble,True,False,False,True,0
notebooks/analysis/meteorology/meteorology_revisions.ipynb,notebooks/analysis,False,27,Revision 5: Seasonal Correlation Matrices,{season}\n(n={n_samples}),,,heatmap,correlation,Correlogram,False,False,False,True,0
notebooks/analysis/meteorology/meteorology_source_interaction.ipynb,notebooks/analysis,False,8,Section 1: Precipitation Washout by Source Type,Total Source Concentration\nvs Precipitation,,Total KF Concentration (µg/m³),bar+boxplot,distribution,Boxplot,False,False,False,False,0
notebooks/analysis/meteorology/meteorology_source_interaction.ipynb,notebooks/analysis,False,10,Section 1: Precipitation Washout by Source Type,{season}\n(n={len(season_data)}),Daily Precipitation (mm),Total KF (\u00b5g/m\u00b3),plot+scatter,correlation,Bubble,True,False,False,True,0
notebooks/analysis/meteorology/meteorology_source_interaction.ipynb,notebooks/analysis,False,12,Section 2: Wind Direction × Source Type,,,,bar,ranking,Barplot,False,False,False,False,0
notebooks/analysis/meteorology/meteorology_source_interaction.ipynb,notebooks/analysis,False,16,Section 2: Wind Direction × Source Type,Source Concentration vs Mean Wind Direction\n(radius = total KF µg/m³),,,scatter,correlation,Bubble,False,False,False,True,0
notebooks/analysis/meteorology/meteorology_source_interaction.ipynb,notebooks/analysis,False,18,Section 3: Temperature Range vs Concentration (Inversion Proxy),\u0394T vs Total Concentration,Diurnal Temperature Range (\u00b0C),Total KF Concentration (\u00b5g/m\u00b3),boxplot+plot+scatter,correlation,Bubble,True,False,False,True,0
notebooks/analysis/meteorology/meteorology_source_interaction.ipynb,notebooks/analysis,False,20,Section 3: Temperature Range vs Concentration (Inversion Proxy),Meteorology × Source Concentration Correlation Matrix,,,heatmap,correlation,Correlogram,False,False,False,True,0
notebooks/analysis/meteorology/meteorology_source_interaction.ipynb,notebooks/analysis,False,22,Section 4: Humidity Effect on Measurement Agreement,BC/EC Method Comparison Colored by Relative Humidity,,,plot+scatter,correlation,Bubble,True,False,False,True,0
notebooks/analysis/meteorology/meteorology_source_interaction.ipynb,notebooks/analysis,False,23,Section 4: Humidity Effect on Measurement Agreement,BC/EC Measurement Agreement: Dry (RH ≤ {rh_median:.0f}%) vs Humid (RH > {rh_median:.0f}%),,{rh_cat.upper()} Days\n{y_label},plot+scatter,correlation,Bubble,True,False,True,True,0
notebooks/analysis/meteorology/meteorology_source_interaction.ipynb,notebooks/analysis,False,24,Section 4: Humidity Effect on Measurement Agreement,{y_label.split(,RH Threshold (%),R² (dashed),plot,evolution,Line chart,True,False,False,False,0
notebooks/analysis/meteorology/meteorology_source_interaction.ipynb,notebooks/analysis,False,25,Section 4: Humidity Effect on Measurement Agreement,Residuals: {pair_label},Daily Mean RH (%),Regression Residual (\u00b5g/m\u00b3),plot+scatter,correlation,Bubble,True,False,False,True,0
notebooks/analysis/meteorology/meteorology_source_interaction.ipynb,notebooks/analysis,False,26,Section 4: Humidity Effect on Measurement Agreement,BC/EC Measurement Agreement: Dry (RH ≤ {RH_THRESHOLD}%) vs Humid (RH > {RH_THRESHOLD}%)\n,,{rh_cat.upper()} Days\n{y_label},plot+scatter,correlation,Bubble,True,False,True,True,0
notebooks/analysis/meteorology/pw_mac_calibration.ipynb,notebooks/analysis,False,10,1. The Money Plot: Effective MAC vs Precipitable Water,Effective MAC vs Column Moisture\n(the money plot),Precipitable Water (cm),Effective MAC (m²/g),boxplot+fill_between+plot+scatter,correlation,Scatterplot,True,False,False,False,0
notebooks/analysis/meteorology/pw_mac_calibration.ipynb,notebooks/analysis,False,11,1. The Money Plot: Effective MAC vs Precipitable Water,Residuals vs PW\n(check for non-linearity),Precipitable Water (cm),MAC residual (observed − predicted),hist+plot+scatter,correlation,Scatterplot,True,False,False,False,0
notebooks/analysis/meteorology/pw_mac_calibration.ipynb,notebooks/analysis,False,14,2. FTIR vs HIPS Correlation Gap with AOD,{label.split(,FTIR EC (µg/m³),AOD 500nm,plot+scatter,correlation,Scatterplot,True,False,False,False,0
notebooks/analysis/meteorology/pw_mac_calibration.ipynb,notebooks/analysis,False,17,3. Morning-Weighting Bias on 24h Filters,Where Does the Filter Mass Come From?\n(by time of day),% of 24h BC mass from 6-10am,% of 24h BC mass,bar+hist+scatter,correlation,Scatterplot,False,False,False,False,0
notebooks/analysis/meteorology/pw_mac_calibration.ipynb,notebooks/analysis,False,20,4. PW as Predictor of Slope vs Intercept,HIPS Fabs vs FTIR EC\n(slope = effective MAC),FTIR EC (µg/m³),HIPS Fabs (1/Mm),bar+plot+scatter,correlation,Scatterplot,True,False,False,False,0
notebooks/analysis/meteorology/pw_mac_calibration.ipynb,notebooks/analysis,False,21,4. PW as Predictor of Slope vs Intercept,HIPS Fabs vs FTIR EC by PW Tercile\n(slope = MAC),FTIR EC (µg/m³),HIPS Fabs (1/Mm),hist+plot+scatter,correlation,Scatterplot,True,False,False,False,0
notebooks/analysis/meteorology/pw_mac_calibration.ipynb,notebooks/analysis,False,23,5. Synthesis: Toward a PW-Adjusted MAC,(A) Column Moisture Drives MAC Variation,Precipitable Water (cm),Effective MAC (m²/g),bar+plot+scatter,correlation,Scatterplot,True,False,True,False,0
notebooks/analysis/meteorology/rh_sweep_seasonal.ipynb,notebooks/analysis,False,5,Per-Season RH Threshold Sweep (Full 3-Row Diagnostic),{season}\n,RH Threshold (%),R$^2$ (dashed),bar+fill_between+plot,evolution,Area chart,True,False,True,False,0
notebooks/analysis/meteorology/rh_sweep_seasonal.ipynb,notebooks/analysis,False,7,Per-Season RH Threshold Sweep (Full 3-Row Diagnostic),Cross-Season Comparison: Low-RH Slope vs RH Threshold\n,RH Threshold (%),Slope (low-RH subset),plot,evolution,Timeseries,False,False,True,False,0
notebooks/analysis/meteorology/temperature_gradient_analysis.ipynb,notebooks/analysis,False,5,"Section 1: ΔT vs Source Concentration, colored by T_avg",\u0394T vs Source Concentration \u2014 Colored by Daily Average Temperature\n,\u0394T: Diurnal Temperature Range (\u00b0C),,plot+scatter,correlation,Bubble,True,False,True,True,0
notebooks/analysis/meteorology/temperature_gradient_analysis.ipynb,notebooks/analysis,False,7,"Section 2: ΔT vs Source Concentration, colored by T_min and T_max",\u0394T vs Source Concentration \u2014 Colored by Overnight Minimum Temperature\n,\u0394T: Diurnal Temperature Range (\u00b0C),,plot+scatter,correlation,Bubble,True,False,True,True,0
notebooks/analysis/meteorology/temperature_gradient_analysis.ipynb,notebooks/analysis,False,8,"Section 2: ΔT vs Source Concentration, colored by T_min and T_max",\u0394T vs Source Concentration \u2014 Colored by Afternoon Maximum Temperature\n,\u0394T: Diurnal Temperature Range (\u00b0C),,plot+scatter,correlation,Bubble,True,False,True,True,0
notebooks/analysis/meteorology/temperature_gradient_analysis.ipynb,notebooks/analysis,False,10,Section 3: T_min as a Driver — Biomass vs Fossil Fuel,{t_label} \u2192 {conc_label.split(,,,plot+scatter,correlation,Bubble,True,False,True,True,0
notebooks/analysis/meteorology/temperature_gradient_analysis.ipynb,notebooks/analysis,False,11,Section 3: T_min as a Driver — Biomass vs Fossil Fuel,{src_name} by T_min Quartile\n(Q1 = coldest mornings),,{src_name} Conc (µg/m³),bar+boxplot,distribution,Boxplot,False,False,True,False,0
notebooks/analysis/meteorology/temperature_gradient_analysis.ipynb,notebooks/analysis,False,13,Section 4: Thermal Regime Maps (T_min vs T_max),Thermal Regime — Color = {conc_label.split(,T min (°C),T max (°C),plot+scatter,correlation,Bubble,False,False,True,True,0
notebooks/analysis/surface_columnar_figures.ipynb,notebooks/analysis,False,1,Surface–Columnar Linkage: Publication Figures,,,,plot,evolution,Timeseries,True,False,False,False,0
notebooks/analysis/surface_columnar_figures.ipynb,notebooks/analysis,False,8,Figure 1: Sequential Exclusion Scatter (Eom et al.),Ex{ex},BC ($\\mu$g/m$^3$),AOD$_{500}$,scatter,correlation,Scatterplot,True,False,True,False,0
notebooks/analysis/surface_columnar_figures.ipynb,notebooks/analysis,False,10,Figure 2: *w* Parameter Seasonal Breakdown,(a) Non-absorbing fraction by season,,w = (AS + AN) / (AS + AN + BC),bar,ranking,Barplot,False,False,False,False,0
notebooks/analysis/surface_columnar_figures.ipynb,notebooks/analysis,False,12,Figure 3: BC vs Fine Soil,Figure 3: BC vs Fine Soil -- Addis Ababa is BC-dominated,Fine Soil ($\\mu$g/m$^3$),{bc_col.replace(,plot+scatter,correlation,Scatterplot,True,False,False,False,0
notebooks/analysis/surface_columnar_figures.ipynb,notebooks/analysis,False,14,Figure 4: AOD Binning (Segura et al.),(a) Daily scatter,AOD$_{500}$,BC ($\\mu$g/m$^3$),errorbar+plot+scatter,correlation,Scatterplot,True,False,False,False,0
notebooks/analysis/surface_columnar_figures.ipynb,notebooks/analysis,False,16,"Figure 5: SSA Spectral Shape, dSSA, w vs SSA",(a) SSA spectral shape by season,Wavelength (nm),SSA,errorbar+hist+scatter,correlation,Scatterplot,True,False,False,False,0
notebooks/analysis/surface_columnar_figures.ipynb,notebooks/analysis,False,18,Figure 6: eta Decomposition (Snider et al.),(a) $\\eta$ by season,Precipitable Water (cm),$\\eta_{BC}$ = BC / AOD$_{500}$ ($\\mu$g m$^{-3}$),bar+scatter,correlation,Scatterplot,True,False,False,False,0
notebooks/analysis/surface_columnar_figures.ipynb,notebooks/analysis,False,20,Figure 7: HIPS/FTIR Ratio vs AOD,Figure 7: HIPS/FTIR Ratio vs AOD$_{500}$ -- Addis Ababa,AOD$_{500}$,HIPS BC / FTIR EC,scatter,correlation,Scatterplot,True,False,False,False,0
notebooks/analysis/surface_columnar_figures.ipynb,notebooks/analysis,False,22,Figure 8: HIPS vs FTIR Colored by Iron (new),"(a) HIPS vs FTIR, colored by filter iron",FTIR EC ($\\mu$g/m$^3$),HIPS BC ($\\mu$g/m$^3$),plot+scatter,correlation,Bubble,True,False,False,True,0
notebooks/analysis/surface_columnar_figures.ipynb,notebooks/analysis,False,24,Figure 9: Control Sites HIPS/FTIR vs AOD,{site_name},HIPS BC / FTIR EC,Count,hist+plot+scatter,correlation,Scatterplot,True,False,False,False,0
notebooks/analysis/surface_columnar_figures.ipynb,notebooks/analysis,False,26,Figure 10: Season-Separated HIPS vs FTIR Regressions,{s},FTIR EC ($\\mu$g/m$^3$),HIPS BC ($\\mu$g/m$^3$),plot+scatter,correlation,Scatterplot,True,False,False,False,0
notebooks/analysis/surface_columnar_linkage.ipynb,notebooks/analysis,False,1,Sections,,,,plot,evolution,Timeseries,True,False,False,False,0
notebooks/analysis/surface_columnar_linkage.ipynb,notebooks/analysis,False,9,Section 1: BC/AOD Ratio Analysis & Sequential Exclusion,(a) BC/AOD Ratio Distribution,BC / AOD$_{500}$ ($\mu$g m$^{-3}$ per unitless),Count,boxplot+hist+scatter,correlation,Scatterplot,False,False,False,False,0
notebooks/analysis/surface_columnar_linkage.ipynb,notebooks/analysis,False,10,Section 1: BC/AOD Ratio Analysis & Sequential Exclusion,Sequential Exclusion: Correlation Improvement\n(Eom et al. 2025 method),Bottom % of BC/AOD Excluded,Pearson r (BC vs columnar property),plot,evolution,Timeseries,False,False,False,False,0
notebooks/analysis/surface_columnar_linkage.ipynb,notebooks/analysis,False,11,Section 1: BC/AOD Ratio Analysis & Sequential Exclusion,{ylabel} vs BC -- {label},BC (ug/m3),,scatter,correlation,Scatterplot,True,False,True,False,0
notebooks/analysis/surface_columnar_linkage.ipynb,notebooks/analysis,False,14,Section 2: *w* Parameter — Non-absorbing Fraction (Eom et al.),(a) Non-absorbing Fraction by Season,w,w = (AS+AN) / (AS+AN+BC),bar+boxplot+scatter,correlation,Scatterplot,True,False,True,False,0
notebooks/analysis/surface_columnar_linkage.ipynb,notebooks/analysis,False,16,Section 3: Fine Soil & Absorption Proxy — dAOD vs BC−FS,(a) dAOD vs BC-FS (Eom et al. proxy),{bc_for_diff} - Fine Soil (ug/m3),dAOD = AOD$_{440}$ $-$ AOD$_{870}$,boxplot+plot+scatter,correlation,Scatterplot,True,False,False,False,0
notebooks/analysis/surface_columnar_linkage.ipynb,notebooks/analysis,False,18,Section 4: AOD Binning Analysis (Segura et al.),(a) BC vs AOD: Daily + Binned Means,AOD 500nm,BC (µg/m³),bar+errorbar+plot+scatter,correlation,Connected Scatter,False,False,False,False,0
notebooks/analysis/surface_columnar_linkage.ipynb,notebooks/analysis,False,20,Section 5: FMF Seasonal Deep Dive,(a) FMF by Month,BC (ug/m3),Fine Mode Fraction,bar+scatter,correlation,Scatterplot,True,False,True,False,0
notebooks/analysis/surface_columnar_linkage.ipynb,notebooks/analysis,False,22,Section 6: η Decomposition — PM₂.₅/AOD (Snider et al. 2015),(a) $\eta_{BC}$ by Season,Precipitable Water (cm),$\eta_{BC}$ = BC / AOD$_{500}$ ($\mu$g m$^{-3}$),boxplot+plot+scatter,correlation,Scatterplot,True,False,False,False,0
notebooks/analysis/surface_columnar_linkage.ipynb,notebooks/analysis,False,24,Section 7: HIPS vs FTIR Stratified by AOD & BC/AOD,"(a) HIPS vs FTIR, colored by AOD",FTIR EC (ug/m3),HIPS BC (ug/m3),boxplot+plot+scatter,correlation,Bubble,True,False,True,True,0
notebooks/analysis/surface_columnar_linkage.ipynb,notebooks/analysis,False,26,Key analyses:,(a) SSA by Season and Wavelength,BC (ug/m3),Single Scattering Albedo,boxplot+plot+scatter,correlation,Scatterplot,True,False,True,False,0
notebooks/analysis/surface_columnar_linkage.ipynb,notebooks/analysis,False,27,Key analyses:,(a) dSSA vs BC-FS (Eom et al.),{bc_for_diff} - Fine Soil (ug/m3),dSSA = SSA$_{440}$ $-$ SSA$_{870}$,errorbar+scatter,correlation,Scatterplot,True,False,False,False,0
